village_code,village_name_marathi,village_name_english,taluka_name_marathi,taluka_name_english,Marginal,Small,Semi-medium,Medium,Large,Marginal_count,Small_count,Semi-medium_count,Medium_count,Large_count
2707000500711600,तुळजापुर गढी,Tulajapura Gadhi,चांदुर बा,Chamdura Ba,70.84000000000006,55.56000000000001,25.159999999999997,16.42,0.0,137,41,10,3,0
2707000500711700,हिरूर,Hirura,चांदुर बा,Chamdura Ba,202.35000000000002,208.44,65.8,36.760000000000005,0.0,321,160,26,6,0
2707000500711800,सर्फाबाद,Sarphabada,चांदुर बा,Chamdura Ba,59.67000000000004,73.86000000000001,26.299999999999997,0.0,0.0,111,57,11,0,0
2707000500711900,शिरजगाव अर्डक,Shirajagava Ardaka,चांदुर बा,Chamdura Ba,41.220000000000006,62.97999999999999,16.82,4.05,0.0,67,48,6,1,0
2707000500712000,जैनपुर,Jainapura,चांदुर बा,Chamdura Ba,56.260000000000005,63.62,53.720000000000006,35.330000000000005,0.0,83,45,20,6,0
2707000500712100,शहापुर हिरूर,Shahapura Hirura,चांदुर बा,Chamdura Ba,51.570000000000014,75.49000000000001,33.69,0.0,0.0,91,55,13,0,0
2707000500712200,कोतगावंडी,Kotagavamdi,चांदुर बा,Chamdura Ba,56.28000000000003,130.02999999999994,34.34,4.24,0.0,94,98,14,1,0
2707000500712300,सुंदरपुर,Sumdarapura,चांदुर बा,Chamdura Ba,10.53,37.02,9.959999999999999,0.0,0.0,17,26,4,0,0
2707000500712500,तामसवाडी,Tamasavadi,चांदुर बा,Chamdura Ba,76.56900000000005,52.521000000000015,10.850000000000001,0.0,0.0,181,41,5,0,0
2707000500712600,दहीगाव,Dahigava,चांदुर बा,Chamdura Ba,264.1899999999999,347.66000000000014,139.47999999999996,31.029999999999998,0.0,412,249,54,6,0
2707000500712700,धानोरा,Dhanora,चांदुर बा,Chamdura Ba,87.86,89.85,27.269999999999996,13.02,0.0,149,70,10,3,0
2707000500713000,जगन्नाथपुर,Jagannathapura,चांदुर बा,Chamdura Ba,91.17000000000002,76.17999999999999,48.46000000000001,5.1,0.0,152,59,22,1,0
2707000500713100,चिंचोली पूर्णा,Chimcholi Purna,चांदुर बा,Chamdura Ba,70.50000000000003,70.80999999999999,12.479999999999999,8.94,0.0,116,50,5,1,0
2707000500713200,तळणी पुर्णा,Talani Purna,चांदुर बा,Chamdura Ba,75.16000000000005,127.48,84.82000000000002,17.11,0.0,136,95,32,3,0
2707000500713300,टाकरखेडा,Takarakheda,चांदुर बा,Chamdura Ba,202.88231899999982,243.8700000000001,104.56000000000002,25.990000000000002,12.28,448,179,39,4,1
2707000500713400,विरूळ,Virula,चांदुर बा,Chamdura Ba,103.68,185.22,50.47,11.15,0.0,171,134,23,2,0
2707000500713500,आसेगाव,Asegava,चांदुर बा,Chamdura Ba,113.28567200000013,170.09690000000003,53.76000000000001,15.42,0.0,643,121,20,3,0
2707000500713600,गोविंदपुर,Govimdapura,चांदुर बा,Chamdura Ba,51.16999999999999,39.67000000000001,13.549999999999997,4.28,0.0,74,26,6,1,0
2707000500713800,कृष्णापुर,Krrishnapura,चांदुर बा,Chamdura Ba,97.96999999999998,134.24999999999994,41.68999999999999,17.64,0.0,153,97,17,3,0
2707000500713900,रसुल्लापुर,Rasullapura,चांदुर बा,Chamdura Ba,34.09999999999999,39.40999999999999,34.94,0.0,0.0,55,30,14,0,0
2707000500714000,बोरज,Boraja,चांदुर बा,Chamdura Ba,214.18361800000014,273.615459,80.03000000000003,9.27,0.0,593,199,32,2,0
2707000500714100,प्रल्हादपुर,Pralhadapura,चांदुर बा,Chamdura Ba,73.80843499999953,21.395,2.39,0.0,0.0,2421,16,1,0,0
2707000500714200,शिरजगाव बंड,Shirajagava Bamda,चांदुर बा,Chamdura Ba,306.2082919999943,190.49018099999998,79.61999999999999,0.0,0.0,4266,146,31,0,0
2707000500714300,जमापुर,Jamapura,चांदुर बा,Chamdura Ba,16.80226300000004,5.25,0.0,4.61,0.0,216,4,0,1,0
2707000500714400,मोहनगाव,Mohanagava,चांदुर बा,Chamdura Ba,29.48,37.23,19.43,0.0,0.0,47,29,8,0,0
2707000500714500,दत्तापुर,Dattapura,चांदुर बा,Chamdura Ba,80.78999999999999,87.77999999999996,24.34,0.0,0.0,122,63,11,0,0
2707000500714600,आखदवाडा,Akhadavada,चांदुर बा,Chamdura Ba,191.18000000000023,173.87,79.67000000000002,5.34,0.0,355,132,33,1,0
2707000500714800,परसोडा .,Parasoda .,चांदुर बा,Chamdura Ba,212.2866789999999,204.83000000000013,62.6,19.89,0.0,654,151,27,4,0
2707000500714900,बेसखेडा,Besakheda,चांदुर बा,Chamdura Ba,84.971704,94.96999999999994,41.64,5.1,0.0,180,67,16,1,0
2707000500715000,आनंदवाडी,Anamdavadi,चांदुर बा,Chamdura Ba,20.67,37.82,6.5,0.0,0.0,31,27,3,0,0
2707000500715100,खंजीरपुर,Khamjirapura,चांदुर बा,Chamdura Ba,19.840000000000007,35.62000000000001,8.45,0.0,0.0,31,24,3,0,0
2707000500715300,भानगाव,Bhanagava,चांदुर बा,Chamdura Ba,11.851650000000001,26.390000000000004,3.55,0.0,0.0,54,18,1,0,0
2707000500715400,हुशगांबाद,Hushagambada,चांदुर बा,Chamdura Ba,29.409999999999997,48.74999999999999,17.900000000000002,4.56,0.0,43,35,7,1,0
2707000500715500,जाधवपुर,Jadhavapura,चांदुर बा,Chamdura Ba,16.51,11.09,6.34,0.0,0.0,23,8,2,0,0
2707000500715600,मुरादपुर,Muradapura,चांदुर बा,Chamdura Ba,18.650000000000002,35.02,13.829999999999998,4.82,0.0,28,25,5,1,0
2707000500715700,शर्यतपुर,Sharyatapura,चांदुर बा,Chamdura Ba,105.73999999999995,141.85,43.10999999999999,0.0,10.05,163,106,17,0,1
2707000500715800,शिवपुर,Shivapura,चांदुर बा,Chamdura Ba,13.98,32.5,13.82,0.0,0.0,22,26,5,0,0
2707000500715900,दुर्गवाडा,Durgavada,चांदुर बा,Chamdura Ba,17.549999999999997,25.680000000000003,11.68,4.91,0.0,29,21,5,1,0
2707000500716000,खराळा,Kharala,चांदुर बा,Chamdura Ba,334.70306099999993,385.1700000000001,214.83000000000013,61.019999999999996,0.0,642,287,85,12,0
2707000500716100,खरवाडी,Kharavadi,चांदुर बा,Chamdura Ba,173.18571699999993,180.70170000000002,83.57000000000001,13.17,0.0,328,135,31,3,0
2707000500716200,शहापुर न.जवळा,Shahapura Na.Javala,चांदुर बा,Chamdura Ba,38.78999999999999,37.78,10.530000000000001,8.989999999999998,0.0,63,28,4,2,0
2707000500716300,जवळा,Javala,चांदुर बा,Chamdura Ba,222.61580000000006,241.0,128.99999999999997,36.03,0.0,410,177,51,7,0
2707000500716400,बऱ्हानपुर,Barhanapura,चांदुर बा,Chamdura Ba,121.73999999999997,154.68,66.22000000000001,32.61000000000001,0.0,186,113,26,6,0
2707000500716500,तळवेल,Talavela,चांदुर बा,Chamdura Ba,349.22899999999987,520.171,354.4399999999998,277.8400000000001,37.9,573,386,136,52,3
2707000500716600,वडुरा,Vadura,चांदुर बा,Chamdura Ba,82.422896,100.5,39.61000000000001,26.64,17.47,145,74,15,5,1
2707000500716700,बोराळा,Borala,चांदुर बा,Chamdura Ba,122.147178,181.14999999999998,82.14999999999998,49.17,0.0,272,129,31,9,0
2707000500716800,शिवंगा,Shivamga,चांदुर बा,Chamdura Ba,38.95,43.160000000000004,12.180000000000001,0.0,0.0,60,32,5,0,0
2707000500716900,बेलोरा भाग 1,Belora Bhaga 1,चांदुर बा,Chamdura Ba,294.99636900000047,405.08999999999935,192.48999999999998,62.76,0.0,463,297,77,11,0
2707000500717000,मुबारकगाव,Mubarakagava,चांदुर बा,Chamdura Ba,41.919999999999995,47.870000000000005,23.27,10.05,0.0,62,36,10,2,0
2707000500717100,राजुरा (लहान),Rajura (Lahana),चांदुर बा,Chamdura Ba,167.12000000000003,335.3700000000001,125.73999999999998,35.39,11.14,285,241,49,7,1
2707000500717200,त्रिमलपुर,Trimalapura,चांदुर बा,Chamdura Ba,28.879999999999995,71.77999999999999,11.42,15.15,0.0,41,51,5,3,0
2707000500717400,वाठोडा,Vathoda,चांदुर बा,Chamdura Ba,112.7899999999999,156.67,64.82,36.49,0.0,181,118,25,7,0
2707000500717500,चिंचोली काळे,Chimcholi Kale,चांदुर बा,Chamdura Ba,195.58000000000027,274.3700000000001,153.61,106.16,0.0,306,195,60,21,0
2707000500717600,उदापुर,Udapura,चांदुर बा,Chamdura Ba,111.16499999999995,94.31999999999996,33.63999999999999,9.57,41.86,159,71,13,2,3
2707000500717700,अंगदपुर,Amgadapura,चांदुर बा,Chamdura Ba,20.089999999999996,42.92,4.32,9.34,0.0,35,31,2,2,0
2707000500717800,अब्दुल्लापुर,Abdullapura,चांदुर बा,Chamdura Ba,30.88,29.900000000000006,15.41,0.0,0.0,69,23,7,0,0
2707000500717900,सैय्यदपुर,Saiyyadapura,चांदुर बा,Chamdura Ba,30.01,43.309999999999995,10.030000000000001,4.0,0.0,43,32,4,1,0
2707000500718000,सुलतानपूर,Sulatanapura,चांदुर बा,Chamdura Ba,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
2707000500718100,इनापुर,Inapura,चांदुर बा,Chamdura Ba,85.48999999999997,82.24999999999999,7.380000000000001,0.0,0.0,139,62,3,0,0
2707000500718200,गोपालपुर,Gopalapura,चांदुर बा,Chamdura Ba,43.3,44.860000000000014,26.71,0.0,0.0,83,32,11,0,0
2707000500718300,ढोकतीर्थ,Dhokatirtha,चांदुर बा,Chamdura Ba,52.959999999999994,56.730000000000004,4.0600000000000005,0.0,0.0,96,45,2,0,0
2707000500718400,देवापुर,Devapura,चांदुर बा,Chamdura Ba,23.540000000000003,26.75000000000001,5.0600000000000005,0.0,0.0,38,22,2,0,0
2707000500718500,नारायणपुर,Narayanapura,चांदुर बा,Chamdura Ba,49.58999999999997,68.37,20.83,8.059999999999999,0.0,82,52,9,2,0
2707000500718600,पिठोंडा,Pithomda,चांदुर बा,Chamdura Ba,39.77,80.35000000000001,34.64,100.26,34.410000000000004,119,58,14,14,3
2707000500718700,बहादरपुर,Bahadarapura,चांदुर बा,Chamdura Ba,62.70999999999998,67.31999999999998,14.95,8.1,0.0,106,50,6,2,0
2707000500718800,मलकापुर,Malakapura,चांदुर बा,Chamdura Ba,59.599999999999966,65.25999999999999,45.12,4.0,12.98,78,46,18,1,1
2707000500718900,रोदोरी,Rodori,चांदुर बा,Chamdura Ba,44.01,49.93000000000001,9.309999999999999,0.0,0.0,97,36,4,0,0
2707000500719000,रामदलपुर,Ramadalapura,चांदुर बा,Chamdura Ba,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
2707000500719100,राहटगाव,Rahatagava,चांदुर बा,Chamdura Ba,51.92999999999999,40.35,10.34,0.0,0.0,88,28,5,0,0
2707000500719200,जसापुर .,Jasapura .,चांदुर बा,Chamdura Ba,20.01,25.79,6.92,0.0,0.0,29,19,3,0,0
2707000500719300,जामापाटी,Jamapati,चांदुर बा,Chamdura Ba,0.0,15.799999999999999,15.719999999999999,71.27000000000001,97.74,0,9,6,11,6
2707000500719400,शहापुर,Shahapura,चांदुर बा,Chamdura Ba,16.519999999999996,27.259999999999998,12.889999999999997,0.0,0.0,27,19,5,0,0
2707000500719500,हाशमपुर,Hashamapura,चांदुर बा,Chamdura Ba,43.780000000000015,73.65999999999995,15.07,4.74,0.0,66,54,6,1,0
2707000500719600,हिलालाबाद,Hilalabada,चांदुर बा,Chamdura Ba,44.82000000000002,76.57000000000001,34.77,14.5,0.0,64,58,13,3,0
2707000500719700,हिवरादेवी,Hivaradevi,चांदुर बा,Chamdura Ba,3.45,3.62,4.0,88.39000000000001,153.20999999999998,7,3,2,12,12
2707000540704000,चांदुर बाजार,Chamdura Bajara,चांदुर बा,Chamdura Ba,203.53921699999825,191.56000000000006,48.35,9.24,0.0,2575,135,19,2,0
2707000007312000,आजमपुर,Ajamapura,मोर्शी,Morshi,26.510000000000005,37.38,9.76,0.0,0.0,41,28,4,0,0
2707000600717600,दहसूर,Dahasura,मोर्शी,Morshi,107.61,241.83999999999992,113.58,48.099999999999994,26.3,161,170,43,8,2
2707000600717700,गणेशपुर,Ganeshapura,मोर्शी,Morshi,52.189999999999976,211.58999999999997,102.51,41.11,0.0,78,155,41,8,0
2707000600717800,मनीअर्धी,Maniardhi,मोर्शी,Morshi,20.609999999999996,38.08,22.07,47.17000000000001,52.43,28,26,9,7,4
2707000600717900,पिंप्री,Pimpri,मोर्शी,Morshi,161.05483600000008,312.9699999999998,111.86000000000004,65.65,11.16,305,226,43,10,1
2707000600718000,भंगारा,Bhamgara,मोर्शी,Morshi,90.42000000000002,213.66999999999993,59.18,30.28,157.5,130,154,23,5,2
2707000600718200,मलकापूर,Malakapura,मोर्शी,Morshi,72.69999999999999,111.44000000000004,22.91,15.900000000000002,0.0,133,84,9,2,0
2707000600718300,इरूर,Irura,मोर्शी,Morshi,135.35799999999995,265.7699999999999,62.089999999999996,5.2,0.0,216,191,25,1,0
2707000600718400,अंबाडा,Ambada,मोर्शी,Morshi,149.61850700000056,213.57,108.49,46.46000000000001,54.0,886,157,42,7,1
2707000600718500,हिरापूर,Hirapura,मोर्शी,Morshi,76.24999999999997,135.31000000000003,57.43000000000001,12.190000000000001,0.0,131,101,22,3,0
2707000600718600,सायवाडा,Sayavada,मोर्शी,Morshi,53.699999999999974,204.20999999999998,100.00999999999998,41.489999999999995,0.0,90,147,40,7,0
2707000600718800,भालोंड,Bhalomda,मोर्शी,Morshi,5.53,15.82,33.74,23.28,0.0,10,11,14,4,0
2707000600718900,रायपूर,Rayapura,मोर्शी,Morshi,79.30000000000001,161.38000000000002,53.769999999999996,14.74,0.0,114,118,20,3,0
2707000600719000,तरोडा (खे.),Taroda (Khe.),मोर्शी,Morshi,89.89999999999998,181.04000000000008,60.43,25.84,0.0,151,130,24,6,0
2707000600719100,खेड भाग 1,Kheda Bhaga 1,मोर्शी,Morshi,285.80167800000044,632.4700000000003,262.79999999999995,65.36000000000001,10.53,463,458,107,12,1
2707000600719400,हसनापूर,Hasanapura,मोर्शी,Morshi,40.72999999999999,56.8,43.010000000000005,4.0,0.0,63,40,16,1,0
2707000600719500,आष्टगांव,Ashtagamva,मोर्शी,Morshi,195.99999999999983,326.86,94.72999999999999,23.689999999999998,0.0,325,238,39,5,0
2707000600719800,उदखेड,Udakheda,मोर्शी,Morshi,221.20125400000006,329.03999999999985,150.04000000000002,86.61,0.0,372,230,58,15,0
2707000600719900,व-हा,VaHa,मोर्शी,Morshi,86.91000000000007,135.59,29.250000000000004,4.0,0.0,149,103,12,1,0
2707000600720100,बोडना,Bodana,मोर्शी,Morshi,44.30999999999998,129.22999999999993,57.71000000000001,52.56999999999999,12.35,79,101,22,9,1
2707000600720300,खोपडा,Khopada,मोर्शी,Morshi,123.99171200000006,186.53999999999996,42.96999999999999,29.369999999999997,14.12,282,133,17,5,1
2707000600720600,लाडकी (बु ),Ladaki (Bu ),मोर्शी,Morshi,197.70000000000005,286.0500000000002,105.37999999999997,27.979999999999997,0.0,309,208,42,5,0
2707000600720800,अंभोरी,Ambhori,मोर्शी,Morshi,21.47,156.0,21.450000000000003,56.980000000000004,23.61,49,99,8,10,2
2707000600720900,भिवकुंडी,Bhivakumdi,मोर्शी,Morshi,14.260000000000002,88.36000000000001,97.85,20.02,55.34,20,59,38,4,4
2707000600721000,देवठाण,Devathana,मोर्शी,Morshi,18.270000000000003,37.82,13.61,0.0,0.0,28,27,6,0,0
2707000600721100,सालबर्डी,Salabardi,मोर्शी,Morshi,65.45000000000005,104.93,21.41,0.0,0.0,104,76,9,0,0
2707000600721300,घोडदेव खूर्द,Ghodadeva Khurda,मोर्शी,Morshi,47.72999999999999,92.37000000000005,74.41000000000001,24.58,94.98,100,64,28,4,4
2707000600721600,उमरखेड,Umarakheda,मोर्शी,Morshi,80.36000000000001,99.95000000000002,38.59,18.93,10.24,146,74,15,3,1
2707000600721700,लाखारा,Lakhara,मोर्शी,Morshi,84.46000000000002,133.03000000000003,113.37000000000002,5.79,0.0,183,93,43,1,0
2707000600721800,हिवरखेड,Hivarakheda,मोर्शी,Morshi,235.63361300000017,217.26479100000006,74.83999999999999,12.035,0.0,961,165,30,2,0
2707000600722000,डोंगर यावली,Domgara Yavali,मोर्शी,Morshi,125.10460300000001,213.2610000000001,110.21999999999998,43.59739999999999,14.08,259,158,42,7,1
2707000600722100,पाळा,Pala,मोर्शी,Morshi,378.0263560000008,803.4070000000002,375.05,243.46000000000004,86.42,618,577,152,41,7
2707000600722400,चिंचोलीगवळी,Chimcholigavali,मोर्शी,Morshi,153.83782200000013,170.60000000000005,98.59999999999997,4.85,153.81,306,124,42,1,2
2707000600722600,चिखलसावंगी,Chikhalasavamgi,मोर्शी,Morshi,135.70224999999996,252.39,167.55999999999997,84.18,0.0,245,183,65,16,0
